=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.12 18:09:52 =~=~=~=~=~=~=~=~=~=~=~=
0:0:2:11;0.2565;-9.8157;-0.2606;4.4062;-4.8348;-8.4776;2;
0:0:2:21;0.2551;-9.8581;-0.2331;4.3169;-5.1134;-8.7817;2;
0:0:2:31;0.3120;-9.8882;-0.2067;4.2817;-5.4282;-8.9097;2;
0:0:2:41;0.4521;-9.8552;-0.1972;4.1808;-5.6126;-8.9561;2;
0:0:2:51;0.6757;-9.7941;-0.1702;3.9699;-5.5342;-9.0347;2;
0:0:2:61;0.8942;-9.7647;-0.1278;3.7729;-5.1672;-9.0948;2;
0:0:2:71;1.0114;-9.7592;-0.1317;3.7199;-4.7536;-8.9260;2;
0:0:2:81;1.0479;-9.7550;-0.1888;3.7455;-4.6006;-8.3940;2;
0:0:2:91;1.0748;-9.7847;-0.2290;3.7024;-4.7668;-7.6305;2;
0:0:2:101;1.0970;-9.8679;-0.2026;3.6381;-5.1237;-6.9053;2;
0:0:2:111;1.0888;-9.9645;-0.1215;3.7620;-5.4720;-6.2223;2;
0:0:2:121;1.0837;-10.0284;-0.0254;4.1606;-5.4448;-5.3403;2;
0:0:2:131;1.1464;-10.0374;0.0510;4.6085;-4.8508;-4.2332;2;
0:0:2:141;1.2576;-9.9895;0.0829;4.7375;-4.1661;-3.1319;2;
0:0:2:151;1.3182;-9.9213;0.0643;4.4980;-3.9131;-2.2458;2;
0:0:2:161;1.2845;-9.8899;0.0190;4.2163;-4.0239;-1.5905;2;
0:0:2:171;1.2199;-9.9087;-0.0110;4.0988;-4.1831;-1.0156;2;
0:0:2:181;1.2152;-9.9500;-0.0031;4.0611;-3.9313;-0.3688;2;
0:0:2:191;1.2965;-9.9653;0.0275;4.0475;-2.6886;0.4037;2;
0:0:2:201;1.3886;-9.9155;0.0449;4.1467;-0.3792;1.1897;2;
0:0:2:211;1.3924;-9.8296;0.0279;4.3354;2.2428;1.7692;2;
0:0:2:221;1.2872;-9.7667;0.0023;4.3958;4.1608;2.1389;2;
0:0:2:231;1.1298;-9.7570;0.0023;4.2678;4.8936;2.5960;2;
0:0:2:241;1.0198;-9.7998;0.0227;4.1580;4.7875;3.3486;2;
0:0:2:251;1.0680;-9.8724;0.0395;4.2183;4.7387;4.2309;2;
0:0:2:261;1.2709;-9.9373;0.0495;4.4079;5.6464;4.8785;2;
0:0:2:271;1.4223;-9.9486;0.0521;4.5836;7.6952;5.1678;2;
0:0:2:281;1.3021;-9.8904;0.0330;4.6009;9.8445;5.3173;2;
0:0:2:291;0.9575;-9.8049;0.0084;4.4556;10.6886;5.5587;2;
0:0:2:301;0.6775;-9.7723;0.0213;4.3864;10.1168;5.8995;2;
0:0:2:311;0.6727;-9.8497;0.0906;4.7156;9.3667;6.2886;2;
0:0:2:321;0.8617;-9.9854;0.1851;5.3734;9.4285;6.8613;2;
0:0:2:331;1.0166;-10.0625;0.2251;5.7547;10.2162;7.5720;2;
0:0:2:341;1.0215;-10.0657;0.1612;5.4873;11.2750;7.8393;2;
0:0:2:351;0.8824;-10.0528;0.0633;4.9849;12.2026;7.2762;2;
0:0:2:361;0.6193;-10.0193;0.0176;4.8127;12.4607;6.4317;2;
0:0:2:371;0.3108;-9.9544;0.0022;4.9914;11.9711;6.0960;2;
0:0:2:381;0.1436;-9.9079;-0.0228;5.2216;11.5641;6.1607;2;
0:0:2:391;0.2309;-9.9080;-0.0334;5.3341;12.0963;5.8889;2;
0:0:2:401;0.4106;-9.9052;-0.0059;5.3000;13.5193;5.0615;2;
0:0:2:411;0.4072;-9.8622;0.0299;5.1119;14.8560;4.1788;2;
0:0:2:421;0.1832;-9.8244;0.0411;4.7759;15.0016;3.6435;2;
0:0:2:431;-0.0335;-9.8241;0.0464;4.4096;13.8062;3.2151;2;
0:0:2:441;-0.0729;-9.8075;0.0732;4.2737;12.0590;2.5166;2;
